id,redacted_text,redacted_cases,total_duration_seconds,created_at,model
166006,"Need accessible healthcare for <NAME_1>. Use <IP_ADDRESS_1> to access the portal, log in with <PHONE_1> and use <PASSWORD_1>.","[{'text': 'Cisgender', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.97}, {'text': '30.10.154.82', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.99}, {'text': '1069107339099985', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.98}, {'text': 'WZ6PYeBBCZha', 'placeholder': '<PASSWORD_1>', 'type': 'password', 'confidence': 0.99}]",4.12,2025-04-15T13:07:45.009024-07:00,redaction-model-fs:4b
166007,"Hi <NAME_1>, I will be visiting <ADDRESS_1> in <CITY_1> tomorrow for classroom observation. If possible, please help me arrange it.","[{'text': 'Reign', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '123 in Northumberland', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}, {'text': 'Northumberland', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.95}]",3.22,2025-04-15T13:07:48.240547-07:00,redaction-model-fs:4b
166008,"ID validation required for staff <NAME_1>. SSN: <ID_1>, DOB: <DATE_1>","[{'text': 'Justen', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '75650362664', 'placeholder': '<ID_1>', 'type': 'identification_number', 'confidence': 0.98}, {'text': 'March 13, 1991', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.97}]",3.33,2025-04-15T13:07:51.577573-07:00,redaction-model-fs:4b
166009,"Your group therapy session was scheduled for <DATE_1> at <ADDRESS_1>, Geneva. Can you please confirm your attendance? We will need your <IDENTIFIER_1> for verification.","[{'text': '5/37', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.97}, {'text': 'The Causeway 306', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.96}, {'text': '3414', 'placeholder': '<IDENTIFIER_1>', 'type': 'identification_number', 'confidence': 0.98}]",3.39,2025-04-15T13:07:54.981434-07:00,redaction-model-fs:4b
166010,"New Transgender person client using Mozilla/5.0 (Windows; U; Windows NT 5.0)AppleWebKit/538.1.2 (KHTML, like Gecko) Version/7.1.8 Safari/538.1.2 has issues with outdated site version.",[],2.01,2025-04-15T13:07:57.002779-07:00,redaction-model-fs:4b
166011,"Due to the current pandemic, our campus and <ADDRESS_1> have had limited access. The administration apologizes for the inconvenience. All student services have been transferred online and can be accessed using your Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 5.3; Trident/7.0) and <PHONE_1>.","[{'text': '24071 premises', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}, {'text': '139.237.173.8', 'placeholder': '<PHONE_1>', 'type': 'ip_address', 'confidence': 0.98}]",3.4,2025-04-15T13:08:00.412164-07:00,redaction-model-fs:4b
166012,"A Female, aged 0, has approached us for legal aid across her house insurance. She mentioned that her house number is <ADDRESS_1> located on <CITY_1>, <COUNTY_1>.","[{'text': '58447', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}, {'text': 'Woodlands', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.94}, {'text': 'Gloucestershire', 'placeholder': '<COUNTY_1>', 'type': 'city', 'confidence': 0.96}]",3.39,2025-04-15T13:08:03.810742-07:00,redaction-model-fs:4b
166013,"Reminder! Physical session is scheduled on <DATE_1>, please reach out to <ADDRESS_1> in time and ensure to keep a safe distance.","[{'text': '25th April', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.97}, {'text': 'Suite 772', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.95}]",2.72,2025-04-15T13:08:06.536952-07:00,redaction-model-fs:4b
166014,The PDF that contains all the instructions needed to apply for a permission in Highlands and Islands has been sent to your email Jackson.Labadie28@gmail.com. Please ensure to pass this forward to <NAME_1>.,"[{'text': 'Jackson.Labadie28@gmail.com', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.98}, {'text': 'Jovanny_Ullrich82', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.95}]",3.04,2025-04-15T13:08:09.591670-07:00,redaction-model-fs:4b
166015,"Legal intellectual property documentation needed. Contact <NAME_1>, Internal Security Coordinator, via <EMAIL_1> to make arrangements.","[{'text': 'Carlos Muller', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'Magnolia.Dare6@gmail.com', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.99}]",2.64,2025-04-15T13:08:12.240965-07:00,redaction-model-fs:4b
166016,"We would like to hold a meeting with <NAME_1> on the study of <CITY_1>. Visit https://well-groomed-motive.org to learn more details. For possible expenditures, use account number <ACCOUNT_1>.","[{'text': 'Dr. Blick-Bahringer', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Pulmonology', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.97}, {'text': 'https://well-groomed-motive.org', 'placeholder': '<URL_1>', 'type': 'url', 'confidence': 0.98}, {'text': 'account number 11914802', 'placeholder': '<ACCOUNT_1>', 'type': 'financial_account', 'confidence': 0.96}]",4.16,2025-04-15T13:08:16.407192-07:00,redaction-model-fs:4b
166017,"The policy conference will address healthcare reforms. Join us at <ADDRESS_1>.<PHONE_1> For queries, call <PHONE_1>","[{'text': 'White Parks 7395', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}, {'text': '07825.48478', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.98}]",2.81,2025-04-15T13:08:19.228082-07:00,redaction-model-fs:4b
166018,"Dear Mr. <NAME_1>, could you please confirm the <CRYPTOCURRENCY_1> address <ADDRESS_1> for the blockchain enabled supply chain management towards <ORGANIZATION_1>?","[{'text': 'Mr. Taylor', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'MTk7q39cm3gLS8usheCo7rC5CvYpq3', 'placeholder': '<CRYPTOCURRENCY_1>', 'type': 'financial_information', 'confidence': 0.99}, {'text': 'Towne Group', 'placeholder': '<ORGANIZATION_1>', 'type': 'organization', 'confidence': 0.97}]",3.6,2025-04-15T13:08:22.840857-07:00,redaction-model-fs:4b
166019,We noticed a transaction from Bitcoin Address 3zSh5vrKSE1kESKHsJ8mzEG8hkCsVyeBf related to account 02190845 on 'Cognition Meter Advanced'. Is this correct?,"[{'text': '3zSh5vrKSE1kESKHsJ8mzEG8hkCsVyeBf', 'placeholder': '<IP_ADDRESS_1>', 'type': 'bitcoin_address', 'confidence': 0.99}, {'text': '02190845', 'placeholder': '<IDENTIFICATION_NUMBER_1>', 'type': 'account_number', 'confidence': 0.97}, {'text': ""'Cognition Meter Advanced'"", 'placeholder': '<LANDMARK_1>', 'type': 'institution', 'confidence': 0.94}]",3.9,2025-04-15T13:08:26.747800-07:00,redaction-model-fs:4b
166020,"Our new student wellbeing portal is now active at https://similar-shield.biz. It's designed to provide students with the support they need. Please make sure this is shared among all students. Contact <NAME_1> or <PHONE_1> for further info. Best, <NAME_1>","[{'text': 'Kris.Barton37', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '047-467.2401', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.97}]",3.23,2025-04-15T13:08:29.984010-07:00,redaction-model-fs:4b
166021,"Welcome to Lexington-Fayette, Ms. Angel. Your employee account number, <ACCOUNT_1>, and your Personal Loan Account may be required during orientation. Your Product Solutions Consultant orientation begins on <DATE_1>.","[{'text': '31382700', 'placeholder': '<ACCOUNT_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': '08/11/1937', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.97}]",3.01,2025-04-15T13:08:33.002702-07:00,redaction-model-fs:4b
166022,"Reminder: Submit responses for the Market Research survey by <DATE_1>, <NAME_1>. Respond via <EMAIL_1> using credentials (<NAME_1>, <NAME_1>).","[{'text': 'November 28, 1958', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.97}, {'text': 'Raphaelle82', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'OSBepKc9djMZ', 'placeholder': '<NAME_1>', 'type': 'password', 'confidence': 0.99}]",3.43,2025-04-15T13:08:36.445106-07:00,redaction-model-fs:4b
166023,"Rohan, Hayes and Glover has been successful in securing a contract with the local government in <CITY_1>. How would this affect us?","[{'text': 'Rohan, Hayes and Glover', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.97}, {'text': '50625', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.99}]",2.71,2025-04-15T13:08:39.169650-07:00,redaction-model-fs:4b
166024,Can we push next week's meeting to 30/09/1933? I need more time to report epidemiology changes around e38d:3efd:8e4b:ecad:313d:711b:0fdd:22ec.,"[{'text': '30/09/1933', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.97}, {'text': 'e38d:3efd:8e4b:ecad:313d:711b:0fdd:22ec', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.99}]",3.58,2025-04-15T13:08:42.754934-07:00,redaction-model-fs:4b
166025,7. Hi <NAME_1>! Compiling research on the psychological effects of language barriers in <CITY_1>. Could you help by <DATE_1>? ,"[{'text': 'Sammy', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'Morissetteboro', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.97}, {'text': '26th June', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.95}]",3.24,2025-04-15T13:08:46.005739-07:00,redaction-model-fs:4b
166026,"We need a comprehensive review of the recent changes in tariffs laws in <CITY_1>, <NAME_1>. We trust your abilities as Direct Configuration Developer to handle this matter expediently.","[{'text': 'West Wilbertchester', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.97}, {'text': 'Lennie', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}]",2.79,2025-04-15T13:08:48.802687-07:00,redaction-model-fs:4b
166027,"Hello <NAME_1>, your scholarship <FINANCIAL_1> was transferred to <PHONE_1> Please confirm.","[{'text': 'Lenna', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'zł58,481.62', 'placeholder': '<FINANCIAL_1>', 'type': 'financial_information', 'confidence': 0.99}, {'text': '46954031', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.97}]",3.27,2025-04-15T13:08:52.084745-07:00,redaction-model-fs:4b
166028,We have a 20 years old female client with Eye color: <COLOR_1> who has shown significant improvement thanks to the cognitive therapy.,"[{'text': '20 years old', 'placeholder': '<AGE_1>', 'type': 'age', 'confidence': 0.97}, {'text': 'female', 'placeholder': '<GENDER_1>', 'type': 'gender', 'confidence': 0.95}, {'text': 'Brown eyes', 'placeholder': '<COLOR_1>', 'type': 'eye_color', 'confidence': 0.96}]",3.17,2025-04-15T13:08:55.264113-07:00,redaction-model-fs:4b
166029,"Patient <NAME_1> experienced a fever today. As a precaution, we adjusted the height of the bed to <HEIGHT_1> and will be monitoring the patient closely.","[{'text': 'Patient 1735632953951918', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '4\' 5""', 'placeholder': '<HEIGHT_1>', 'type': 'measurement', 'confidence': 0.97}]",2.92,2025-04-15T13:08:58.193842-07:00,redaction-model-fs:4b
166030,"Dear <NAME_1>, as a reminder, your appointment with <NAME_2> on <DATE_1> is scheduled to discuss your results.","[{'text': 'Callie', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'Juston', 'placeholder': '<NAME_2>', 'type': 'name', 'confidence': 0.97}, {'text': '09/03/1965', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.99}]",3.26,2025-04-15T13:09:01.465134-07:00,redaction-model-fs:4b
166031,"Dr. <NAME_1>, your health insurance claim for amount <AMOUNT_1> has been received. You'd be receiving confirmation once approved. Stay updated with our customer service at <PHONE_1> or reach out to <EMAIL_1>.","[{'text': 'Dr. Johns', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '£0.0001b', 'placeholder': '<AMOUNT_1>', 'type': 'financial_information', 'confidence': 0.97}, {'text': '082.2781383', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.98}, {'text': 'Imelda35@yahoo.com', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.96}]",4.16,2025-04-15T13:09:05.631690-07:00,redaction-model-fs:4b
166032,"Need urgent trial results by <DATE_1>, <DATE_1>. Use medical research account (Checking Account). Please protect <PHONE_1>, <PHONE_1> for payment.","[{'text': 'July 15, 1930', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.98}, {'text': '4599999970799213', 'placeholder': '<PHONE_1>', 'type': 'financial_information', 'confidence': 0.99}, {'text': '064', 'placeholder': '<PHONE_1>', 'type': 'financial_information', 'confidence': 0.97}]",3.54,2025-04-15T13:09:09.177962-07:00,redaction-model-fs:4b
166033,"High risk pregnancy, possible pre-eclampsia. Trans, DOB April 11, 1956. Contact OB/GYN and ready surgery suite.","[{'text': 'April 11, 1956', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.98}]",2.29,2025-04-15T13:09:11.475738-07:00,redaction-model-fs:4b
166034,"To secure our database, implement mSVITX0sWCoS and send the configuration settings to d4b4:b8cd:ac10:4e3c:7fd8:b26d:0f04:aaed.","[{'text': 'mSVITX0sWCoS', 'placeholder': '<NAME_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': 'd4b4:b8cd:ac10:4e3c:7fd8:b26d:0f04:aaed', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.98}]",3.48,2025-04-15T13:09:14.963606-07:00,redaction-model-fs:4b
166035,A male with Hazel eyes visited the clinic today and requested a referral to a specialized sports doctor. Took note in the system.,"[{'text': 'Male', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.97}]",2.08,2025-04-15T13:09:17.059913-07:00,redaction-model-fs:4b
166036,"Rory, please provide your <IDENTIFICATION_1> to initiate your performance evaluation in the field of Representative.","[{'text': '131-19-8717', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification number', 'confidence': 0.99}]",2.2,2025-04-15T13:09:19.268655-07:00,redaction-model-fs:4b
166037,"Update the Litecoin address of the patient with SSN <IDENTIFICATION_1> to Mp7qKzYW82aBWKFPyS33zJfwuJ18Bsn in our records, his previous address was <ADDRESS_1>.","[{'text': '756.2808.9893', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': 'LeVvYuuaCUXAgxZxvi3qLghnJXptCUv', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}]",3.31,2025-04-15T13:09:22.590572-07:00,redaction-model-fs:4b
166038,"When accessing the school library site, ensure your IP is <IP_1>, contact <NAME_1>, our <ROLE_1>, for assistance.","[{'text': '176.250.70.62', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.98}, {'text': 'Elizabeth31', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.97}, {'text': 'our Engineer', 'placeholder': '<ROLE_1>', 'type': 'job_title', 'confidence': 0.96}]",3.36,2025-04-15T13:09:25.959808-07:00,redaction-model-fs:4b
166039,"We are considering various modes of payment. Particularly, <ETH_1> and <BTC_1>. Could you investigate how the privacy laws apply to these circumstances?","[{'text': '0xf5d7bba8f18ad4330b584d683eba0cd6c7e25ddd', 'placeholder': '<ETH_1>', 'type': 'financial_information', 'confidence': 0.99}, {'text': '3WAFZD9xcuQd4X9FJKcaDJ8jpg5qR', 'placeholder': '<BTC_1>', 'type': 'financial_information', 'confidence': 0.98}]",3.34,2025-04-15T13:09:29.307017-07:00,redaction-model-fs:4b
166040,"Your temp office details: <ADDRESS_1>, <SUITE_1>, <ZIP_1>.","[{'text': '49959', 'placeholder': '<ZIP_1>', 'type': 'address', 'confidence': 0.97}, {'text': 'Suite 770', 'placeholder': '<SUITE_1>', 'type': 'suite', 'confidence': 0.95}]",2.63,2025-04-15T13:09:31.945761-07:00,redaction-model-fs:4b
166041,"Hello <NAME_1>, just a quick reminder that your payment of <AMOUNT_1> for preventive health program is due on <DATE_1>. Send it through your <ACCOUNT_1> account number <ACCOUNT_NUMBER_1>.","[{'text': 'Dr.Cummerata', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '699k', 'placeholder': '<AMOUNT_1>', 'type': 'financial_amount', 'confidence': 0.97}, {'text': '20/03/1930', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.95}, {'text': 'Home Loan Account number 13136989', 'placeholder': '<ACCOUNT_1>', 'type': 'account_number', 'confidence': 0.98}]",4.19,2025-04-15T13:09:36.146516-07:00,redaction-model-fs:4b
166042,"Making a cardiology newsletter for our Program team. <NAME_1>, please review.","[{'text': 'Ayla Sipes', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}]",2.02,2025-04-15T13:09:38.180370-07:00,redaction-model-fs:4b
166043,Your peer tutoring account has been credited with <ACCOUNT_1> for the recent sessions. Kindly verify and acknowledge.,"[{'text': 'DbKES', 'placeholder': '<ACCOUNT_1>', 'type': 'financial', 'confidence': 0.98}]",2.08,2025-04-15T13:09:40.266145-07:00,redaction-model-fs:4b
166044,We're pleased to announce the installation of additional safety equipment in our <ADDRESS_1> facility. This is in tandem with the Occupational Safety regulations of Arkansas.,"[{'text': '15073-1013', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}]",2.28,2025-04-15T13:09:42.557868-07:00,redaction-model-fs:4b
166045,Access to the oncology proceedings has been restricted. Use patient 756.1526.7359’s registered 39.162.84.58 to gain access.,"[{'text': '756.1526.7359', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification number', 'confidence': 0.99}, {'text': '39.162.84.58', 'placeholder': '<IDENTIFICATION_1>', 'type': 'ip address', 'confidence': 0.98}]",3.1,2025-04-15T13:09:45.668438-07:00,redaction-model-fs:4b
166046,"Hello Miss Rowan, please note that we have switched to a new billing system. The charges for your therapy sessions will now reflect in your <ACCOUNT_1>. For validation, kindly confirm the last 4 digits of your masked account number 9595648318398842.","[{'text': 'Rowan', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'Money Market Account', 'placeholder': '<ACCOUNT_1>', 'type': 'financial_account', 'confidence': 0.97}, {'text': '9595648318398842', 'placeholder': '<ACCOUNT_1>', 'type': 'account_number', 'confidence': 0.99}]",3.77,2025-04-15T13:09:49.448394-07:00,redaction-model-fs:4b
