id,redacted_text,redacted_cases,total_duration_seconds,created_at,model
167130,We are excited to announce our next teacher training program is on <DATE_1>. Save the date and stay tuned for more details on <URL_1>!,"[{'text': '4th February', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.99}, {'text': 'https://upbeat-rose.name/', 'placeholder': '<URL_1>', 'type': 'url', 'confidence': 0.98}]",7.09,2025-04-15T00:33:25.009535-07:00,redaction-model-fs:12b
167131,"With the combined use of our up-to-date population health informatics data and geospatial measures, we have noticed a surge in the flu in <CITY_1>. As a person aged <AGE_1> years old, you are in the higher risk category, and we recommend getting the flu vaccine.","[{'text': 'Lake Elvieworth', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.98}, {'text': '54', 'placeholder': '<AGE_1>', 'type': 'age', 'confidence': 0.96}]",7.64,2025-04-15T00:33:32.663886-07:00,redaction-model-fs:12b
167132,"Hello, I am conducting a study in developmental psychology, observing behavioural adjustments amongst teenagers in the region of <CITY_1>. Please, we need your support for field research. Contact <NAME_1> at phone <PHONE_1> or email <EMAIL_1>.","[{'text': 'County Tyrone', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.98}, {'text': 'Malika', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.97}, {'text': '+649 319-814.9638', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.99}, {'text': 'Calista_Tillman@hotmail.com', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.96}]",10.45,2025-04-15T00:33:43.122045-07:00,redaction-model-fs:12b
167133,"<NAME_1>, It's time for a catch-up! Need to better understand your habits. Log on using device <IP_ADDRESS_1> at your earliest. We need to stay on top of your <NUMBER_1> diet-related goals.","[{'text': 'Kara', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'ca3b:fffb:799f:c117:178e:fb8d:2044:1422', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.98}, {'text': '1069715942856762', 'placeholder': '<NUMBER_1>', 'type': 'number', 'confidence': 0.95}]",9.85,2025-04-15T00:33:52.983920-07:00,redaction-model-fs:12b
167134,"To access your financial details on our app, please use the following password <PASSWORD_1>. Your other account is registered with the <ADDRESS_1>.","[{'text': '4GZaWOLzeCEO', 'placeholder': '<PASSWORD_1>', 'type': 'password', 'confidence': 0.99}, {'text': '3FcHBHBHgWhfCyCxcXRoajPmyaC4gPPj', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.98}]",7.56,2025-04-15T00:34:00.558764-07:00,redaction-model-fs:12b
167135,"Hello, I have been doing a research study about the relationship between positive psychology and individual's Internet habits. For this study, I would need to analyze the browsing history from <USER_AGENT_1>. The data will be anonymized and the IP address associated with the user agent (both <IP_ADDRESS_1> and <IP_ADDRESS_2>) will be obfuscated.","[{'text': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_1)  AppleWebKit/531.1.0 (KHTML, like Gecko) Chrome/20.0.816.0 Safari/531.1.0', 'placeholder': '<USER_AGENT_1>', 'type': 'user_agent', 'confidence': 0.99}, {'text': '179.11.236.166', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.98}, {'text': '4dc2:7a4d:abcf:6dae:d9e4:6688:bb86:6bd4', 'placeholder': '<IP_ADDRESS_2>', 'type': 'ip_address', 'confidence': 0.97}]",12.3,2025-04-15T00:34:12.874491-07:00,redaction-model-fs:12b
167136,Could <NAME_1> share some strategies on how to effectively engage stakeholders in initiatives towards sustainability?,"[{'text': 'Dr. Male', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}]",5.43,2025-04-15T00:34:18.314951-07:00,redaction-model-fs:12b
167137,The final copy of the Specialist curriculum will be sent from <IP_1> on <DATE_1>.,"[{'text': '0.54.39.173', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.99}, {'text': '28/07/2001', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.98}]",7.14,2025-04-15T00:34:25.465642-07:00,redaction-model-fs:12b
167138,"It is our responsibility to mold <NAME_1> into a responsible individual with an understanding of emotions and relationships. For verification, please provide your <IDENTIFICATION_1> and <IDENTIFICATION_2> during the next parent-teacher meeting.","[{'text': 'Nelda', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '0264020580039396', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification_number', 'confidence': 0.98}, {'text': 'GEB4LVD70XRN55373', 'placeholder': '<IDENTIFICATION_2>', 'type': 'identification_number', 'confidence': 0.97}]",9.3,2025-04-15T00:34:34.778262-07:00,redaction-model-fs:12b
167139,"Dear <NAME_1>, your healthcare policy <IP_1> was accessed from a different location than the usual. Can you confirm the location?","[{'text': 'Evangeline', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '81.153.75.45', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.98}]",7.23,2025-04-15T00:34:42.019513-07:00,redaction-model-fs:12b
167140,"You can expect your child <NAME_1>'s uniform order to arrive at <ADDRESS_1> within the next <DATE_1>. If you have any concerns, don’t hesitate to get in touch.","[{'text': 'Forest', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Suite 422', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}, {'text': '10 working days', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.95}]",8.33,2025-04-15T00:34:50.360874-07:00,redaction-model-fs:12b
167141,Collating all Female outpatient data for <DATE_1>. Final reports to be sent securely via <PASSWORD_1>. Key points highlighted include need for policy reform particularly with accounts <ACCOUNT_1> & <ACCOUNT_2>. Please contact <PHONE_1> for any modifications.,"[{'text': '01/08/1963', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.99}, {'text': '3aYeb8oMusW2xGXP4WoQrdGwiQCnG5', 'placeholder': '<PASSWORD_1>', 'type': 'password', 'confidence': 0.98}, {'text': '87528946', 'placeholder': '<ACCOUNT_1>', 'type': 'account', 'confidence': 0.96}, {'text': '55593456', 'placeholder': '<ACCOUNT_2>', 'type': 'account', 'confidence': 0.94}, {'text': '70-910861-679049-4', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.97}]",12.28,2025-04-15T00:35:02.655716-07:00,redaction-model-fs:12b
167142,I contacted <NAME_1> today to discuss her concerns on contraceptive methods. She expressed worry over side effects. I reassured her and provided her with multiple options suitable for her <RELATION_1>.,"[{'text': 'Simeon', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'her', 'placeholder': '<RELATION_1>', 'type': 'personal_relation', 'confidence': 0.93}]",7.28,2025-04-15T00:35:09.951661-07:00,redaction-model-fs:12b
167143,Your genetic counseling service has a transaction ID - <ID_1>. Use may use <PASSWORD_1> or <PASSWORD_2> for payments.,"[{'text': '5521054216180244', 'placeholder': '<ID_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': '1QUxR3caQJovTqeBrwwgbi6X4TsgbX1koDVJ5', 'placeholder': '<PASSWORD_1>', 'type': 'password', 'confidence': 0.98}, {'text': 'Mxym1q56Z6YPX3Qtg6GSb3vj9yfyp', 'placeholder': '<PASSWORD_2>', 'type': 'password', 'confidence': 0.97}]",9.57,2025-04-15T00:35:19.531378-07:00,redaction-model-fs:12b
167144,"We see your <IDENTIFIER_1> matches our health emergency service route. Client <NAME_1>, confirm your <IDENTIFIER_1> for immediate healthcare assistance.","[{'text': 'WK80TCI', 'placeholder': '<IDENTIFIER_1>', 'type': 'identifier', 'confidence': 0.98}, {'text': 'Sam', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '21-706617-134701-6', 'placeholder': '<IDENTIFIER_1>', 'type': 'identifier', 'confidence': 0.97}]",8.57,2025-04-15T00:35:28.110612-07:00,redaction-model-fs:12b
167145,IP <IP_1> was used for unauthorized access attempt. Can Administrator look into this? Contact <COORDINATES_1> for details.,"[{'text': '0ddc:faa7:47af:e1bb:a2d0:2bac:dcdd:eaa5', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.99}, {'text': '[33.8344,-90.5319]', 'placeholder': '<COORDINATES_1>', 'type': 'coordinates', 'confidence': 0.98}]",8.01,2025-04-15T00:35:36.135478-07:00,redaction-model-fs:12b
167146,We cordially invite you to join our support group meeting on <DATE_1> at <TIME_1>. Your support to <NAME_1> at this difficult time is invaluable.,"[{'text': '12th December', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.99}, {'text': '10', 'placeholder': '<TIME_1>', 'type': 'time', 'confidence': 0.95}, {'text': 'Kyle', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}]",8.14,2025-04-15T00:35:44.284457-07:00,redaction-model-fs:12b
167147,Ethical considerations required for patient <NAME_1> has the disease of record <IDENTIFIER_1>.,"[{'text': 'Courtney Labadie', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'f544:bf79:fd2f:2bcb:dec1:ffe4:50ee:be3f', 'placeholder': '<IDENTIFIER_1>', 'type': 'identifier', 'confidence': 0.95}]",7.44,2025-04-15T00:35:51.731133-07:00,redaction-model-fs:12b
167148,"<NAME_1>, we heard exceptional feedback from students regarding your teaching style. You've truly excelled in your role as Direct Implementation Administrator in Research. Looking forward to further discussions supporting your progress.","[{'text': 'Chadrick', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}]",6.04,2025-04-15T00:35:57.785343-07:00,redaction-model-fs:12b
167149,"Mr. <NAME_1>, could you confirm the secondary address <ADDRESS_1> associated with your bank account <ACCOUNT_1>? According to the recent changes in banking laws, we are obliged to have updated records.","[{'text': 'Frances_Gislason-Tillman', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Apt. 137', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.96}, {'text': '09908770', 'placeholder': '<ACCOUNT_1>', 'type': 'financial', 'confidence': 0.98}]",8.85,2025-04-15T00:36:06.644567-07:00,redaction-model-fs:12b
167150,Celebrate the power of holistic education. Buy an inspirational poster from our <STORE_1> store using <CREDIT_CARD_1>.,"[{'text': 'Opera/14.70 (Macintosh; Intel Mac OS X 10.6.9 U; NL Presto/2.9.178 Version/10.00)', 'placeholder': '<STORE_1>', 'type': 'store', 'confidence': 0.9}, {'text': '9138912783543629', 'placeholder': '<CREDIT_CARD_1>', 'type': 'credit_card', 'confidence': 0.99}]",8.39,2025-04-15T00:36:15.040926-07:00,redaction-model-fs:12b
167151,We need a <ROLE_1> for our Northeast region STEM competition. Can you make it on <DATE_1>?,"[{'text': 'Female', 'placeholder': '<ROLE_1>', 'type': 'role', 'confidence': 0.9}, {'text': '19', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.85}]",6.66,2025-04-15T00:36:21.708464-07:00,redaction-model-fs:12b
167152,Our <MAC_ADDRESS_1> has information about a public school near <ZIP_CODE_1> showing great results in their sports programs.,"[{'text': '61:f9:8e:f7:fb:2f', 'placeholder': '<MAC_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.99}, {'text': '43746', 'placeholder': '<ZIP_CODE_1>', 'type': 'zip_code', 'confidence': 0.98}]",7.47,2025-04-15T00:36:29.189080-07:00,redaction-model-fs:12b
167153,"Hello <NAME_1>, We have updated your account and initiated the shipment of your course books. As per our information, your current address is <ADDRESS_1>, <CITY_1>, <STATE_1>, <ZIP_CODE_1>.","[{'text': 'Elisabeth', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Bode Stravenue, 30238Apt. 543, Manchester, Nevada, 91398-3836', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}, {'text': 'Manchester', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.94}, {'text': 'Nevada', 'placeholder': '<STATE_1>', 'type': 'state', 'confidence': 0.96}, {'text': '91398-3836', 'placeholder': '<ZIP_CODE_1>', 'type': 'zip_code', 'confidence': 0.95}]",11.79,2025-04-15T00:36:40.991753-07:00,redaction-model-fs:12b
167154,"Dear <NAME_1>, we noticed that <IDENTIFIER_1> has been transferred to this account <IDENTIFIER_2>. Please, confirm immediately.","[{'text': 'Karlie Parker', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Gs0.6403m', 'placeholder': '<IDENTIFIER_1>', 'type': 'identifier', 'confidence': 0.95}, {'text': '0x9b48bf186dcf1fd117b5aa616076afbb9a4b042c', 'placeholder': '<IDENTIFIER_2>', 'type': 'identifier', 'confidence': 0.98}]",9.18,2025-04-15T00:36:50.179091-07:00,redaction-model-fs:12b
167155,Please be advised that <NAME_1> needs to arrive at the Tayside testing center by <DATE_1> for their standardized testing. Kindly consider the projected travel time from your location <COORDINATES_1>. Thank you.,"[{'text': 'VonRueden', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': ""2 o'clock"", 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.95}, {'text': '[-52.4865,129.339]', 'placeholder': '<COORDINATES_1>', 'type': 'coordinates', 'confidence': 0.98}]",8.91,2025-04-15T00:36:59.097619-07:00,redaction-model-fs:12b
167156,Trans <NAME_1> dominated our platform by <AGE_1>. How can we attract other demographics?,"[{'text': 'Trans woman', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '98 years old', 'placeholder': '<AGE_1>', 'type': 'age', 'confidence': 0.99}]",6.62,2025-04-15T00:37:05.731543-07:00,redaction-model-fs:12b
167157,"Confidential: <NAME_1>, we've been penalized by Google and it impacts our brand. Need a to check with <IP_ADDRESS_1>.","[{'text': 'Rory', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '8c87:a11e:1a6d:f75c:f9bf:c252:099c:d3db', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.98}]",7.95,2025-04-15T00:37:13.692613-07:00,redaction-model-fs:12b
167158,"Dear <NAME_1>, you have been awarded financial aid of <FINANCIAL_1>. The amount will be credited to your account <ACCOUNT_1> soon.","[{'text': 'Noemy', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'CHF0.0003b', 'placeholder': '<FINANCIAL_1>', 'type': 'financial', 'confidence': 0.98}, {'text': '96228135', 'placeholder': '<ACCOUNT_1>', 'type': 'account', 'confidence': 0.97}]",8.47,2025-04-15T00:37:22.171739-07:00,redaction-model-fs:12b
167159,"<NAME_1>, could you approve the updated curriculum for the Operations course? The changes were made based on the feedback received from last semester.","[{'text': 'Dr. Wilton Finley Farrell', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}]",5.74,2025-04-15T00:37:27.925184-07:00,redaction-model-fs:12b
167160,"We'd like to thank you <NAME_1>, for choosing us as your health partner. We're excited that <NAME_2> will be your guiding endocrinologist. He'll discuss your diagnosis. You might need to pay in Bitcoin, here's our address: <ADDRESS_1>.","[{'text': 'Jessie', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Dr.Terry', 'placeholder': '<NAME_2>', 'type': 'name', 'confidence': 0.98}, {'text': '1pqU3G8MYdWLoiW863BoiG9AssPCvwoDPy13S', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}]",9.64,2025-04-15T00:37:37.574218-07:00,redaction-model-fs:12b
167161,The Representative in <CITY_1> has received a tip that <URL_1> is being utilized to circulate harmful content among Female students. We need to take immediate action.,"[{'text': 'Strathclyde', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.98}, {'text': 'https://sudden-shaw.info', 'placeholder': '<URL_1>', 'type': 'url', 'confidence': 0.99}]",7.23,2025-04-15T00:37:44.816301-07:00,redaction-model-fs:12b
167162,"Hi <NAME_1>, Kindly do not forget to update your current <IP_ADDRESS_1> under the account details of your online Liaison course. Reach out to us if you need any assistance.","[{'text': 'Jimmy', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'c44a:2536:2dac:cfd8:7be4:ec9e:a5aa:bcde', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.98}]",8.07,2025-04-15T00:37:52.899256-07:00,redaction-model-fs:12b
167163,"Hello Human Resources Direct Branding Agent at Heidenreich Group, We are offering corporate workshops on Life Skills Education. Interested? The registration fee can be paid through this <IP_1>.","[{'text': '0x956f57a6fb51825c68acbc2acac1a5ce79c96f3e', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.99}]",6.94,2025-04-15T00:37:59.852687-07:00,redaction-model-fs:12b
167164,"We would like to confirm the transaction made to your account <ACCOUNT_1> under the name <NAME_1> on <DATE_1>. The amount of <CURRENCY_1> <AMOUNT_1> was transferred to the provided IBAN number <IBAN_1>. If this information is incorrect, kindly provide the correct data.","[{'text': '52621731', 'placeholder': '<ACCOUNT_1>', 'type': 'account', 'confidence': 0.99}, {'text': 'Personal Loan Account', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.95}, {'text': '24th April', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.97}, {'text': 'Malagasy Ariary 834.9k', 'placeholder': '<CURRENCY_1>', 'type': 'currency', 'confidence': 0.96}, {'text': 'FO7700542600602709', 'placeholder': '<IBAN_1>', 'type': 'iban', 'confidence': 0.98}]",12.19,2025-04-15T00:38:12.052869-07:00,redaction-model-fs:12b
167165,"Hi <NAME_1>, your son's height, <HEIGHT_1>, is a concern. We recommend a follow-up appointment. Call us at <PHONE_1> to book an appointment.","[{'text': 'Mary', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '119 centimeters', 'placeholder': '<HEIGHT_1>', 'type': 'measurement', 'confidence': 0.95}, {'text': '03767 45706', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.98}]",8.51,2025-04-15T00:38:20.578209-07:00,redaction-model-fs:12b
